Casebook Version,Form Name,Form Contents Restricted,Item Group Name,Item Group Label,Item Group External ID,Item Group SDTM Name,Item Name,Item Label,Item External ID,Item SDTM Name,Data Type,Codelist,Codelist External ID,Unit,Unit External ID
2,LBHEMA,No,ig_LBHEMA1,Hematology,ig_LBHEMA1,,LB_LABEL3,"For other laboratories, please enter the entire range for Lab Normals below including the hyphen with no spaces. If not known, enter UNK. If the unit in source does not match the unit on the CRF, please provide the source unit in the “Lab Normals” field.",LB_LABEL3,,Text,,,,
2,PE,No,ig_PE1,Physical Exam,ig_PE1,,PEPERF,Was the physical examination performed?,PEPERF,PESTAT,Text,cl_YN1,cl_YN1,,
2,PE,No,ig_PE1,Physical Exam,ig_PE1,,PE_LABEL1,Enter any new or worsening abnormalities identified during a physical exam occuring during the protocol-required AE Reporting period as an adverse event.,PE_LABEL1,,Text,,,,
2,PE,No,ig_PE1,Physical Exam,ig_PE1,,PEDAT,Physical Exam Date,PEDAT,PEDTC,Date,,,,
2,SV,No,ig_SV1,Study Visit,ig_SV1,,SVOCCUR,Did the protocol-specified study visit occur?,SVOCCUR,,Text,cl_YN1,cl_YN1,,
2,SV,No,ig_SV1,Study Visit,ig_SV1,,SV_LABEL1,Please ensure that the AE has been entered on the Adverse Event CRF appropriately.,SV_LABEL1,,Text,,,,
2,SV,No,ig_SV1,Study Visit,ig_SV1,,RSCAT,Disease Type,RSCAT,,Text,cl_RSCAT1,cl_RSCAT1,,
2,SV,No,ig_SV1,Study Visit,ig_SV1,,SV_LABEL2,Please ensure that the medication has been entered on the Concomitant Medication CRF appropriately.,SV_LABEL2,,Text,,,,
2,SV,No,ig_SV1,Study Visit,ig_SV1,,SVAEREP,Any new adverse events or changes in existing adverse events to report?,SVAEREP,,Text,cl_YN1,cl_YN1,,
2,SV,No,ig_SV1,Study Visit,ig_SV1,,SVCMREP,Any new concomitant medications or changes in existing concomitant medications to report?,SVCMREP,,Text,cl_YN1,cl_YN1,,
2,LBLC,No,ig_LBLC2,Lymphocyte Counts Result,ig_LBLC2,,LBORRES,Lab Result,LBORRES,LBORRES,Text,,,,
2,LBLC,No,ig_LBLC2,Lymphocyte Counts Result,ig_LBLC2,,LBNR,Lab Normal Range,LBNR,LBNR,Text,,,,
2,LBLC,No,ig_LBLC2,Lymphocyte Counts Result,ig_LBLC2,,LBLCTEST,Lab Test Name,LBLCTEST,LBTEST,Text,cl_LBLC1,cl_LBLC1,,
2,LBLC,No,ig_LBLC1,Lymphocyte Counts,ig_LBLC1,,LBNAM,Laboratory Name,LBNAM,LBNAM,Text,cl_LBNAME1,cl_LBNAME1,,
2,LBLC,No,ig_LBLC1,Lymphocyte Counts,ig_LBLC1,,LBLCPERF,Were lymphocyte count tests performed?,LBLCPERF,LBPERF,Text,cl_YN1,cl_YN1,,
2,LBLC,No,ig_LBLC1,Lymphocyte Counts,ig_LBLC1,,LBDAT,Collection Date,LBDAT,LBDTC,Date,,,,
2,LBLC,No,ig_LBLC1,Lymphocyte Counts,ig_LBLC1,,LBNAMOTH,Specify Other Laboratory,LBNAMOTH,LBNAMOTH,Text,,,,
2,LBLC,No,ig_LBLC1,Lymphocyte Counts,ig_LBLC1,,LB_LABEL3,"For other laboratories, please enter the entire range for Lab Normals below including the hyphen with no spaces. If not known, enter UNK. If the unit in source does not match the unit on the CRF, please provide the source unit in the “Lab Normal Range” field.",LB_LABEL3,,Text,,,,
2,LBHLH,No,ig_HLH2,HLH/MAS Results,ig_HLH2,,LB_LABEL4,"Complete an Adverse Event Form if the Overall Interpretation is Abnormal, CS",LB_LABEL4,,Text,,,,
2,LBHLH,No,ig_HLH2,HLH/MAS Results,ig_HLH2,,LBORRES,Lab Result,LBORRES,LBORRES,Text,,,,
2,LBHLH,No,ig_HLH2,HLH/MAS Results,ig_HLH2,,LBNR,Lab Normal Range,LBNR,LBNR,Text,,,,
2,LBHLH,No,ig_HLH2,HLH/MAS Results,ig_HLH2,,LBCLSIG,Clinical Significance,LBCLSIG,,Text,cl_LBCLSIG1,cl_LBCLSIG1,,
2,LBHLH,No,ig_HLH2,HLH/MAS Results,ig_HLH2,,LBHLHTEST,Lab Test Name,LBHLHTEST,LBTEST,Text,cl_LBHLH1,cl_LBHLH1,,
2,LBHLH,No,ig_HLH1,HLH/MAS,ig_HLH1,,LB_LABEL2,"If a greater than or less than sign is included in the results, enter the numeric value of the result along with the special character in this field without spaces (ex. <5). Please ensure lab results are reported in the unit required by the CRF.  ",LB_LABEL2,,Text,,,,
2,LBHLH,No,ig_HLH1,HLH/MAS,ig_HLH1,,LBNAM,Laboratory Name,LBNAM,LBNAM,Text,cl_LBNAME1,cl_LBNAME1,,
2,LBHLH,No,ig_HLH1,HLH/MAS,ig_HLH1,,LBDAT,Collection Date,LBDAT,LBDTC,Date,,,,
2,LBHLH,No,ig_HLH1,HLH/MAS,ig_HLH1,,LBHLHPERF,Was HLH/MAS performed?,LBHLHPERF,,Text,cl_YN1,cl_YN1,,
2,LBHLH,No,ig_HLH1,HLH/MAS,ig_HLH1,,LBNAMOTH,Specify Other Laboratory,LBNAMOTH,LBNAMOTH,Text,,,,
2,LBHLH,No,ig_HLH1,HLH/MAS,ig_HLH1,,LB_LABEL1,Lab results should not be entered prior to documentation of Physician-Investigator assessment.,LB_LABEL1,,Text,,,,
2,LBHLH,No,ig_HLH1,HLH/MAS,ig_HLH1,,LB_LABEL3,"For other laboratories, please enter the entire range for Lab Normals below including the hyphen with no spaces. If not known, enter UNK. If the unit in source does not match the unit on the CRF, please provide the source unit in the “Lab Normal Range” field.",LB_LABEL3,,Text,,,,
2,LBSIG,No,ig_LBSIG1,Serum Immunoglobulin,ig_LBSIG1,,LB_LABEL2,"If a greater than or less than sign is included in the results, enter the numeric value of the result along with the special character in this field without spaces (ex. <5). Please ensure lab results are reported in the unit required by the CRF.  ",LB_LABEL2,,Text,,,,
2,LBSIG,No,ig_LBSIG1,Serum Immunoglobulin,ig_LBSIG1,,LBSIGPERF,Was Serum Immunoglobulin Test Performed?,LBSIGPERF,LBSTAT,Text,cl_YN1,cl_YN1,,
2,LBSIG,No,ig_LBSIG1,Serum Immunoglobulin,ig_LBSIG1,,LBNAM,Laboratory Name,LBNAM,LBNAM,Text,cl_LBNAME1,cl_LBNAME1,,
2,LBSIG,No,ig_LBSIG1,Serum Immunoglobulin,ig_LBSIG1,,LBDAT,Collection Date,LBDAT,LBDTC,Date,,,,
2,LBSIG,No,ig_LBSIG1,Serum Immunoglobulin,ig_LBSIG1,,LBNAMOTH,Specify Other Laboratory,LBNAMOTH,LBNAMOTH,Text,,,,
2,LBSIG,No,ig_LBSIG1,Serum Immunoglobulin,ig_LBSIG1,,LB_LABEL1,Lab results should not be entered prior to documentation of Physician-Investigator assessment.,LB_LABEL1,,Text,,,,
2,LBSIG,No,ig_LBSIG1,Serum Immunoglobulin,ig_LBSIG1,,LB_LABEL3,"For other laboratories, please enter the entire range for Lab Normals below including the hyphen with no spaces. If not known, enter UNK. If the unit in source does not match the unit on the CRF, please provide the source unit in the “Lab Normal Range” field.",LB_LABEL3,,Text,,,,
2,LBSIG,No,ig_LBSIG2,Serum Immunoglobulin Results,ig_LBSIG2,,LBSIGTEST,Lab Test Name,LBSIGTEST,LBTEST,Text,cl_LBSIG1,cl_LBSIG1,,
2,LBSIG,No,ig_LBSIG2,Serum Immunoglobulin Results,ig_LBSIG2,,LB_LABEL4,"Complete an Adverse Event Form if the Overall Interpretation is Abnormal, CS",LB_LABEL4,,Text,,,,
2,LBSIG,No,ig_LBSIG2,Serum Immunoglobulin Results,ig_LBSIG2,,LBORRES,Lab Result,LBORRES,LBORRES,Text,,,,
2,LBSIG,No,ig_LBSIG2,Serum Immunoglobulin Results,ig_LBSIG2,,LBNR,Lab Normal Range,LBNR,LBNR,Text,,,,
2,LBSIG,No,ig_LBSIG2,Serum Immunoglobulin Results,ig_LBSIG2,,LBCLSIG,Clinical Significance,LBCLSIG,,Text,cl_LBCLSIG1,cl_LBCLSIG1,,
2,VS,No,ig_VS1,Subject Information,ig_VS1,,VSPERF,Were Vital Signs Assessed?,VSPERF,,Text,cl_YN1,cl_YN1,,
2,VS,No,ig_VS1,Subject Information,ig_VS1,,VSDAT,Date of Vital Signs,VSDAT,,Date,,,,
2,VS,No,ig_VS1,Subject Information,ig_VS1,,RRPERF,Is this visit within 28 days of infusion?,RRPERF,,Text,cl_YN1,cl_YN1,,
2,VS,No,ig_VS2,Vital Signs,ig_VS2,,TEMP,Temperature,TEMP,,Float,,,mu_HUPTEMPERATURE,mu_HUPTEMPERATURE
2,VS,No,ig_VS2,Vital Signs,ig_VS2,,HR,Heart Rate (Beats/Minute),HR,,Integer,,,,
2,VS,No,ig_VS2,Vital Signs,ig_VS2,,DIABP,Diastolic Blood Pressure (mmHg),DIABP,,Integer,,,,
2,VS,No,ig_VS2,Vital Signs,ig_VS2,,PEPOX,Oxygen saturation by pulse oximetry (%),PEPOX,,Integer,,,,
2,VS,No,ig_VS2,Vital Signs,ig_VS2,,VS_LABEL1," If multiple vital signs were performed on the same day, use 1st vital signs of the day.",VS_LABEL1,,Text,,,,
2,VS,No,ig_VS2,Vital Signs,ig_VS2,,RESP,Respiration Rate (Respirations/Minute),RESP,,Integer,,,,
2,VS,No,ig_VS2,Vital Signs,ig_VS2,,SYSBP,Systolic Blood Pressure (mmHg),SYSBP,,Integer,,,,
2,PRBM,No,ig_PRBM1,Bone Marrow Aspirate,ig_PRBM1,,PRBMFC,Flow Cytometry,PRBMFC,,Boolean,,,,
2,PRBM,No,ig_PRBM1,Bone Marrow Aspirate,ig_PRBM1,,PRBMOTH,Other,PRBMOTH,,Boolean,,,,
2,PRBM,No,ig_PRBM1,Bone Marrow Aspirate,ig_PRBM1,,PRMRDCDRES,CD19 Positive,PRMRDCDRES,,Text,cl_PRMRDCDRES,cl_PRMRDCDRES,,
2,PRBM,No,ig_PRBM1,Bone Marrow Aspirate,ig_PRBM1,,PRBMIHC,IHC,PRBMIHC,,Boolean,,,,
2,PRBM,No,ig_PRBM1,Bone Marrow Aspirate,ig_PRBM1,,LBNAM,Laboratory Name,LBNAM,LBNAM,Text,cl_LBNAME1,cl_LBNAME1,,
2,PRBM,No,ig_PRBM1,Bone Marrow Aspirate,ig_PRBM1,,RSBMOCCUR,Was there disease involvement?,RSBMOCCUR,,Text,cl_YN1,cl_YN1,,
2,PRBM,No,ig_PRBM1,Bone Marrow Aspirate,ig_PRBM1,,LBDAT,Collection Date,LBDAT,LBDTC,Date,,,,
2,PRBM,No,ig_PRBM1,Bone Marrow Aspirate,ig_PRBM1,,PRBM_LABEL1,Please check all methodologies used,PRBM_LABEL1,,Text,,,,
2,PRBM,No,ig_PRBM1,Bone Marrow Aspirate,ig_PRBM1,,LBNAMOTH,Specify Other Laboratory,LBNAMOTH,LBNAMOTH,Text,,,,
2,PRBM,No,ig_PRBM1,Bone Marrow Aspirate,ig_PRBM1,,PRBMSOTH,Specify Other Methodology,PRBMSOTH,,Text,,,,
2,PRBM,No,ig_PRBM1,Bone Marrow Aspirate,ig_PRBM1,,PRBMMA,Marrow Aspirate,PRBMMA,,Text,cl_DNDBM1,cl_DNDBM1,,
2,PRBM,No,ig_PRBM1,Bone Marrow Aspirate,ig_PRBM1,,PRBMMPV,Percentage of Disease Involvement by Morphology,PRBMMPV,,Text,,,,
2,PRBM,No,ig_SUBINFO,Subject Information,ig_SUBINFO,,IMGTPTR,Retreatment Time Point,IMGTPTR,,Text,cl_IMGTPT2,cl_IMGTPT2,,
2,PRBM,No,ig_SUBINFO,Subject Information,ig_SUBINFO,,IMGTPTDY,"For Unscheduled Time Point, Specify Day #",IMGTPTDY,,Text,,,,
2,PRBM,No,ig_SUBINFO,Subject Information,ig_SUBINFO,,STUDYPHS2,Study Phase,STUDYPHS2,,Text,cl_STUDYPHS2,cl_STUDYPHS2,,
2,PRBM,No,ig_SUBINFO,Subject Information,ig_SUBINFO,,IMGTPT,Time Point,IMGTPT,,Text,cl_IMGTPT1,cl_IMGTPT1,,
2,PRBM,No,ig_PRBM2,Bone Marrow Biopsy,ig_PRBM2,,PRBMMB,Marrow Biopsy,PRBMMB,,Text,cl_DNDBM1,cl_DNDBM1,,
2,PRBM,No,ig_PRBM2,Bone Marrow Biopsy,ig_PRBM2,,PRBMFC,Flow Cytometry,PRBMFC,,Boolean,,,,
2,PRBM,No,ig_PRBM2,Bone Marrow Biopsy,ig_PRBM2,,PRBMMBCELL,Cellularity,PRBMMBCELL,,Text,cl_PRBMMBCELL1,cl_PRBMMBCELL1,,
2,PRBM,No,ig_PRBM2,Bone Marrow Biopsy,ig_PRBM2,,PRBMOTH,Other,PRBMOTH,,Boolean,,,,
2,PRBM,No,ig_PRBM2,Bone Marrow Biopsy,ig_PRBM2,,PRBMIHC,IHC,PRBMIHC,,Boolean,,,,
2,PRBM,No,ig_PRBM2,Bone Marrow Biopsy,ig_PRBM2,,LBNAM,Laboratory Name,LBNAM,LBNAM,Text,cl_LBNAME1,cl_LBNAME1,,
2,PRBM,No,ig_PRBM2,Bone Marrow Biopsy,ig_PRBM2,,RSBMOCCUR,Was there disease involvement?,RSBMOCCUR,,Text,cl_YN1,cl_YN1,,
2,PRBM,No,ig_PRBM2,Bone Marrow Biopsy,ig_PRBM2,,LBDAT,Collection Date,LBDAT,LBDTC,Date,,,,
2,PRBM,No,ig_PRBM2,Bone Marrow Biopsy,ig_PRBM2,,PRBM_LABEL1,Please check all methodologies used,PRBM_LABEL1,,Text,,,,
2,PRBM,No,ig_PRBM2,Bone Marrow Biopsy,ig_PRBM2,,LBNAMOTH,Specify Other Laboratory,LBNAMOTH,LBNAMOTH,Text,,,,
2,PRBM,No,ig_PRBM2,Bone Marrow Biopsy,ig_PRBM2,,PRBMSOTH,Specify Other Methodology,PRBMSOTH,,Text,,,,
2,CLLIMG,No,ig_CLLIMG8,Constitutional Symptoms,ig_CLLIMG8,,FATIGUEYN,Fatigue that interferes with work or usual activities?,FATIGUEYN,,Text,cl_YNNAS1,cl_YNNAS1,,
2,CLLIMG,No,ig_CLLIMG8,Constitutional Symptoms,ig_CLLIMG8,,CSYMYN,Were constitutional symptoms assessed?,CSYMYN,,Text,cl_YN1,cl_YN1,,
2,CLLIMG,No,ig_CLLIMG8,Constitutional Symptoms,ig_CLLIMG8,,SWEATSYN,Unexplained night sweats > 1 month?,SWEATSYN,,Text,cl_YNNAS1,cl_YNNAS1,,
2,CLLIMG,No,ig_CLLIMG8,Constitutional Symptoms,ig_CLLIMG8,,FEVERYN,Unexplained fevers greater than 100.4 F for >/=2 weeks?,FEVERYN,,Text,cl_YNNAS1,cl_YNNAS1,,
2,CLLIMG,No,ig_CLLIMG8,Constitutional Symptoms,ig_CLLIMG8,,ASSDAT,Date of Assessment,ASSDAT,,Date,,,,
2,CLLIMG,No,ig_CLLIMG8,Constitutional Symptoms,ig_CLLIMG8,,WEIGHTLOSSYN,Unexplained loss of body weight >10% within the previous 6 months?,WEIGHTLOSSYN,,Text,cl_YNNAS1,cl_YNNAS1,,
2,CLLIMG,No,ig_CLLIMG3,Radiologic Evaluation - Nodal Lesions,ig_CLLIMG3,,LESLOC,Location,LESLOC,,Text,,,,
2,CLLIMG,No,ig_CLLIMG3,Radiologic Evaluation - Nodal Lesions,ig_CLLIMG3,,LDIA,Longest Diameter,LDIA,,Float,,,mu_MMCM,mu_MMCM
2,CLLIMG,No,ig_CLLIMG3,Radiologic Evaluation - Nodal Lesions,ig_CLLIMG3,,SDIA,Shortest Diameter,SDIA,,Float,,,mu_MMCM,mu_MMCM
2,CLLIMG,No,ig_CLLIMG3,Radiologic Evaluation - Nodal Lesions,ig_CLLIMG3,,LESNUM,Lesion Number,LESNUM,,Integer,,,,
2,CLLIMG,No,ig_CLLIMG3,Radiologic Evaluation - Nodal Lesions,ig_CLLIMG3,,SERIESIMAGE,Series or Image,SERIESIMAGE,,Text,,,,
2,CLLIMG,No,ig_CLLIMG1,Subject Information,ig_CLLIMG1,,IMGTPTR,Retreatment Time Point,IMGTPTR,,Text,cl_IMGTPT2,cl_IMGTPT2,,
2,CLLIMG,No,ig_CLLIMG1,Subject Information,ig_CLLIMG1,,IMGTPTDY,"For Unscheduled Time Point, Specify Day #",IMGTPTDY,,Text,,,,
2,CLLIMG,No,ig_CLLIMG1,Subject Information,ig_CLLIMG1,,CLLDISPERF,Was CLL disease evaluation performed?,CLLDISPERF,,Text,cl_YN1,cl_YN1,,
2,CLLIMG,No,ig_CLLIMG1,Subject Information,ig_CLLIMG1,,STUDYPHS2,Study Phase,STUDYPHS2,,Text,cl_STUDYPHS2,cl_STUDYPHS2,,
2,CLLIMG,No,ig_CLLIMG1,Subject Information,ig_CLLIMG1,,IMGTPT,Time Point,IMGTPT,,Text,cl_IMGTPT1,cl_IMGTPT1,,
2,CLLIMG,No,ig_CLLIMG7,Liver Evaluation,ig_CLLIMG7,,CLLLVRPERF,Was an evaluation of the liver performed?,CLLLVRPERF,,Text,cl_YN1,cl_YN1,,
2,CLLIMG,No,ig_CLLIMG7,Liver Evaluation,ig_CLLIMG7,,EVLDAT,Evaluation Date,EVLDAT,,Date,,,,
2,CLLIMG,No,ig_CLLIMG7,Liver Evaluation,ig_CLLIMG7,,EVLMTDOTH,Specify Other Evaluation Method,EVLMTDOTH,,Text,,,,
2,CLLIMG,No,ig_CLLIMG7,Liver Evaluation,ig_CLLIMG7,,EVLMTD,Evaluation Method,EVLMTD,,Text,cl_EVLMTD1,cl_EVLMTD1,,
2,CLLIMG,No,ig_CLLIMG7,Liver Evaluation,ig_CLLIMG7,,EVLRES,Evaluation Results,EVLRES,,Text,cl_EVLRES1,cl_EVLRES1,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,SPIMGLOC2,Specify Other Imaging Location,SPIMGLOC2,,Text,,,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,CLLNEWLYN2,Were new lesions identified > 1.5cm? ,CLLNEWLYN2,,Text,cl_YNNA1,cl_YNNA1,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,CLLIMGTYP,Type of Imaging,CLLIMGTYP,,Text,cl_CLLIMGTYP1,cl_CLLIMGTYP1,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,CLLIMGTYPOTH,Specify Other Imaging Type,CLLIMGTYPOTH,,Text,,,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,IMGLOC,Imaging Location,IMGLOC,,Text,cl_CLLIMGLOC1,cl_CLLIMGLOC1,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,CLLIMGTYPOTH2,Specify Other Imaging Type,CLLIMGTYPOTH2,,Text,,,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,IMGDAT2,Imaging Date,IMGDAT2,,Date,,,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,IMGLOC2,Imaging Location,IMGLOC2,,Text,cl_CLLIMGLOC1,cl_CLLIMGLOC1,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,CLLNLYN,Were Nodal Lesions Identified?,CLLNLYN,,Text,cl_YNNAS1,cl_YNNAS1,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,SPIMGLOC,Specify Other Imaging Location,SPIMGLOC,,Text,,,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,ADDIMGPERF,Additional imaging performed on another date?,ADDIMGPERF,,Text,cl_YN1,cl_YN1,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,TOTINTP,Overall Interpretation,TOTINTP,,Text,cl_TOTINTP1,cl_TOTINTP1,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,IMGDAT,Imaging Date,IMGDAT,,Date,,,,
2,CLLIMG,No,ig_CLLIMG2,Radiologic Evaluation,ig_CLLIMG2,,CLLIMGTYP2,Type of Imaging,CLLIMGTYP2,,Text,cl_CLLIMGTYP1,cl_CLLIMGTYP1,,
2,CLLIMG,No,ig_CLLIMG6,Spleen Evaluation,ig_CLLIMG6,,TDIA,Transverse Diameter,TDIA,,Float,,,mu_MMCM,mu_MMCM
2,CLLIMG,No,ig_CLLIMG6,Spleen Evaluation,ig_CLLIMG6,,EVLDAT,Evaluation Date,EVLDAT,,Date,,,,
2,CLLIMG,No,ig_CLLIMG6,Spleen Evaluation,ig_CLLIMG6,,EVLMTDOTH,Specify Other Evaluation Method,EVLMTDOTH,,Text,,,,
2,CLLIMG,No,ig_CLLIMG6,Spleen Evaluation,ig_CLLIMG6,,CLLSPLPERF,Was an evaluation of the spleen performed?,CLLSPLPERF,,Text,cl_YN1,cl_YN1,,
2,CLLIMG,No,ig_CLLIMG6,Spleen Evaluation,ig_CLLIMG6,,PDIA,Perpendicular Diameter,PDIA,,Float,,,mu_MMCM,mu_MMCM
2,CLLIMG,No,ig_CLLIMG6,Spleen Evaluation,ig_CLLIMG6,,EVLMTD,Evaluation Method,EVLMTD,,Text,cl_EVLMTD1,cl_EVLMTD1,,
2,CLLIMG,No,ig_CLLIMG6,Spleen Evaluation,ig_CLLIMG6,,EVLRES,Evaluation Results,EVLRES,,Text,cl_EVLRES1,cl_EVLRES1,,
2,CLLIMG,No,ig_CLLIMG4,Radiologic Evaluation - Total Nodal Lesion Summary,ig_CLLIMG4,,CLLNLESCP,Nodal Lesion Change Percentage (+ or -) %,CLLNLESCP,,Float,,,,
2,CLLIMG,No,ig_CLLIMG4,Radiologic Evaluation - Total Nodal Lesion Summary,ig_CLLIMG4,,CLLNLESSUM,Nodal Lesion Product Sum,CLLNLESSUM,,Float,,,mu_SQMMCM,mu_SQMMCM
2,CLLIMG,No,ig_CLLIMG4,Radiologic Evaluation - Total Nodal Lesion Summary,ig_CLLIMG4,,SUVMAX,Maximum SUV,SUVMAX,,Float,,,,
2,CLLIMG,No,ig_CLLIMG4,Radiologic Evaluation - Total Nodal Lesion Summary,ig_CLLIMG4,,LVRSUV,Liver SUV,LVRSUV,,Float,,,,
2,CLLIMG,No,ig_CLLIMG4,Radiologic Evaluation - Total Nodal Lesion Summary,ig_CLLIMG4,,MBPSUV,Mediastinal Blood Pool  SUV,MBPSUV,,Float,,,,
2,CLLIMG,No,ig_CLLIMG5,Radiologic Evaluation - New Lesions,ig_CLLIMG5,,LESLOC,Location,LESLOC,,Text,,,,
2,CLLIMG,No,ig_CLLIMG5,Radiologic Evaluation - New Lesions,ig_CLLIMG5,,CLLLESTYP,Lesion Type,CLLLESTYP,,Text,cl_CLLLESTYP1,cl_CLLLESTYP1,,
2,CLLIMG,No,ig_CLLIMG5,Radiologic Evaluation - New Lesions,ig_CLLIMG5,,LDIA,Longest Diameter,LDIA,,Float,,,mu_MMCM,mu_MMCM
2,CLLIMG,No,ig_CLLIMG5,Radiologic Evaluation - New Lesions,ig_CLLIMG5,,SDIA,Shortest Diameter,SDIA,,Float,,,mu_MMCM,mu_MMCM
2,CLLIMG,No,ig_CLLIMG5,Radiologic Evaluation - New Lesions,ig_CLLIMG5,,LESNUM,Lesion Number,LESNUM,,Integer,,,,
2,CLLIMG,No,ig_CLLIMG5,Radiologic Evaluation - New Lesions,ig_CLLIMG5,,SERIESIMAGE,Series or Image,SERIESIMAGE,,Text,,,,
2,RS,No,ig_RS2,CLL Disease Response,ig_RS2,,RS_LABEL1,"Select ""Not Assessed"" if tests/assessments/procedures were not completed, and therefore no Disease Assessment was performed. Select ""Not Evaluable"" if tests/assessments/procedures were completed, but a Disease Assessment was unable to be determined based on the available data.",RS_LABEL1,,Text,,,,
2,RS,No,ig_RS2,CLL Disease Response,ig_RS2,,RSCLLBMRESP,CLL Bone Marrow Response,RSCLLBMRESP,,Text,cl_RSCLLBMR1,cl_RSCLLBMR1,,
2,RS,No,ig_RS2,CLL Disease Response,ig_RS2,,RSCLLCAT,Overall CLL Disease Response,RSCLLCAT,,Text,cl_RSCLLCAT1,cl_RSCLLCAT1,,
2,RS,No,ig_RS2,CLL Disease Response,ig_RS2,,RSDAT,Disease Response Date,RSDAT,,Date,,,,
2,RS,No,ig_RS1,Subject Information,ig_RS1,,RSTPTR,Retreatment Time Point,RSTPTR,,Text,cl_RSTPT2,cl_RSTPT2,,
2,RS,No,ig_RS1,Subject Information,ig_RS1,,RSTPT,Time Point,RSTPT,,Text,cl_RSTPT1,cl_RSTPT1,,
2,RS,No,ig_RS1,Subject Information,ig_RS1,,RSTPTDY,"For Unscheduled Time Point, Specify Day #",RSTPTDY,,Text,,,,
2,RS,No,ig_RS1,Subject Information,ig_RS1,,RSCAT,Disease Type,RSCAT,,Text,cl_RSCAT1,cl_RSCAT1,,
2,RS,No,ig_RS1,Subject Information,ig_RS1,,STUDYPHS2,Study Phase,STUDYPHS2,,Text,cl_STUDYPHS2,cl_STUDYPHS2,,
2,RS,No,ig_RS1,Subject Information,ig_RS1,,RSPERF,Was disease assessment performed?,RSPERF,,Text,cl_YN1,cl_YN1,,
2,RS,No,ig_RS3,NHL Disease Response,ig_RS3,,RS_LABEL2,Select type of imaging used to evaluate the response below.,RS_LABEL2,,Text,,,,
2,RS,No,ig_RS3,NHL Disease Response,ig_RS3,,RSNHLCTCAT,CT-Based NHL Disease Response,RSNHLCTCAT,,Text,cl_RSNHLCTCAT1,cl_RSNHLCTCAT1,,
2,RS,No,ig_RS3,NHL Disease Response,ig_RS3,,RSIMAGTYP2,CT-Based Response,RSIMAGTYP2,,Boolean,,,,
2,RS,No,ig_RS3,NHL Disease Response,ig_RS3,,RSPETRESP,Response Previously Determined by PET Scan?,RSPETRESP,,Text,cl_YN1,cl_YN1,,
2,RS,No,ig_RS3,NHL Disease Response,ig_RS3,,RS_LABEL1,"Select ""Not Assessed"" if tests/assessments/procedures were not completed, and therefore no Disease Assessment was performed. Select ""Not Evaluable"" if tests/assessments/procedures were completed, but a Disease Assessment was unable to be determined based on the available data.",RS_LABEL1,,Text,,,,
2,RS,No,ig_RS3,NHL Disease Response,ig_RS3,,RSNHLPETCAT,PET-Based NHL Disease Response,RSNHLPETCAT,,Text,cl_RSNHLPETCAT1,cl_RSNHLPETCAT1,,
2,RS,No,ig_RS3,NHL Disease Response,ig_RS3,,PET5PTSCR,PET 5-Point Scale,PET5PTSCR,,Integer,,,,
2,RS,No,ig_RS3,NHL Disease Response,ig_RS3,,RSPETDAT,Date of PET Scan,RSPETDAT,,Date,,,,
2,RS,No,ig_RS3,NHL Disease Response,ig_RS3,,RSIMAGTYP1,PET-Based Response,RSIMAGTYP1,,Boolean,,,,
2,RS,No,ig_RS3,NHL Disease Response,ig_RS3,,RSDAT,Disease Response Date,RSDAT,,Date,,,,
2,RCL,No,ig_RCL1,Replication Competent Lentivirus (RCL),ig_RCL1,,RCLRES,Were results received?,RCLRES,,Text,cl_YN1,cl_YN1,,
2,RCL,No,ig_RCL1,Replication Competent Lentivirus (RCL),ig_RCL1,,RCLSAMCOL,Were research samples collected for analysis?,RCLSAMCOL,,Text,cl_YNUNS1,cl_YNUNS1,,
2,RCL,No,ig_RCL1,Replication Competent Lentivirus (RCL),ig_RCL1,,RCLLBNAM,Laboratory Name,RCLLBNAM,LBNAM,Text,cl_LBNAME2,cl_LBNAME2,,
2,RCL,No,ig_RCL1,Replication Competent Lentivirus (RCL),ig_RCL1,,CDEXPSAMTYPOTH,Specify Other Sample Type,CDEXPSAMTYPOTH,,Text,,,,
